"model","timezero","forecast_date","target_end_date","target","location","truth_data_eval","truth_data_model","truth","shift","value.point","value.0.025","value.0.25","value.0.5","value.0.75","value.0.975","ae","wgt_iw","wgt_pen_u","wgt_pen_l","wis","pit_lower","pit_upper"
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-06,"2 wk ahead inc death","GM02","ECDC","ECDC",752,0,498,395,471,498,538,623,254,12.184347826087,192.608695652174,0,204.793043478261,0.99,1
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-06,"2 wk ahead inc death","GM03","ECDC","ECDC",20,0,11,8,10,11,12,15,9,0.344782608695652,7.17391304347826,0,7.51869565217391,0.99,1
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-06,"2 wk ahead inc death","GM04","ECDC","ECDC",74,0,73,60,69,73,77,88,1,1.3904347826087,0.0434782608695652,0,1.43391304347826,0.5,0.6
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-06,"2 wk ahead inc death","GM05","ECDC","ECDC",362,0,336,248,306,336,367,445,26,9.82304347826087,4.78260869565217,0,14.605652173913,0.7,0.75
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-06,"2 wk ahead inc death","GM06","ECDC","ECDC",297,0,278,230,267,278,287,347,19,2.68913043478261,8.73913043478261,0,11.4282608695652,0.85,0.9
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-06,"2 wk ahead inc death","GM07","ECDC","ECDC",780,0,828,642,753,828,863,1033,48,19.3169565217391,0,4.69565217391304,24.0126086956522,0.3,0.35
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-06,"2 wk ahead inc death","GM08","ECDC","ECDC",270,0,244,186,227,244,263,318,26,5.97130434782609,8.08695652173913,0,14.0582608695652,0.8,0.85
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-06,"2 wk ahead inc death","GM09","ECDC","ECDC",44,0,83,60,72,83,89,118,39,2.83478260869565,0,26.7391304347826,29.5739130434783,0,0.01
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-06,"2 wk ahead inc death","GM10","ECDC","ECDC",153,0,124,99,114,124,131,147,29,2.32173913043478,18.7391304347826,0,21.0608695652174,0.975,0.99
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-06,"2 wk ahead inc death","GM11","ECDC","ECDC",359,0,244,185,225,244,262,290,115,5.38130434782609,91.695652173913,0,97.0769565217391,0.99,1
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-06,"2 wk ahead inc death","GM12","ECDC","ECDC",99,0,48,40,44,48,50,59,51,0.95695652173913,46.6521739130435,0,47.6091304347826,0.99,1
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-06,"2 wk ahead inc death","GM13","ECDC","ECDC",485,0,390,304,358,390,424,498,95,10.5504347826087,47.7826086956522,0,58.3330434782609,0.95,0.975
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-06,"2 wk ahead inc death","GM14","ECDC","ECDC",251,0,211,154,192,211,231,278,40,6.31478260869565,16,0,22.3147826086957,0.9,0.95
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-06,"2 wk ahead inc death","GM15","ECDC","ECDC",188,0,180,139,167,180,194,227,8,4.42869565217391,0.956521739130435,0,5.38521739130435,0.6,0.7
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-06,"2 wk ahead inc death","GM16","ECDC","ECDC",216,0,127,98,115,127,140,164,89,3.79217391304348,70.5652173913043,0,74.3573913043478,0.99,1
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-13,"3 wk ahead cum death","GM","ECDC","ECDC",64742,0,64445,61761,63807,64445,65351,67122,297,270.012608695652,19.695652173913,0,289.708260869565,0.55,0.6
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-13,"3 wk ahead cum death","GM01","ECDC","ECDC",7717,0,7740,7500,7650,7740,7825,7992,23,26.3591304347826,0,3.08695652173913,29.4460869565217,0.35,0.4
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-13,"3 wk ahead cum death","GM02","ECDC","ECDC",11645,0,11161,10888,11076,11161,11262,11503,484,32.654347826087,325.217391304348,0,357.871739130435,0.99,1
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-13,"3 wk ahead cum death","GM03","ECDC","ECDC",307,0,281,272,278,281,285,294,26,1.0704347826087,20.0869565217391,0,21.1573913043478,0.99,1
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-13,"3 wk ahead cum death","GM04","ECDC","ECDC",1188,0,1207,1170,1194,1207,1220,1252,19,4.22695652173913,0,5.8695652173913,10.0965217391304,0.15,0.2
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-13,"3 wk ahead cum death","GM05","ECDC","ECDC",5434,0,5409,5159,5323,5409,5498,5734,25,28.1969565217391,1.8695652173913,0,30.0665217391304,0.55,0.6
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-13,"3 wk ahead cum death","GM06","ECDC","ECDC",3812,0,3788,3641,3756,3788,3817,3991,24,8.04347826086957,7.1304347826087,0,15.1739130434783,0.7,0.75
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-13,"3 wk ahead cum death","GM07","ECDC","ECDC",12064,0,12498,11971,12314,12498,12621,13157,434,54.8904347826087,0,203.478260869565,258.368695652174,0.025,0.05
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-13,"3 wk ahead cum death","GM08","ECDC","ECDC",2873,0,3022,2849,2971,3022,3082,3253,149,18.18,0,74.304347826087,92.4843478260869,0.025,0.05
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-13,"3 wk ahead cum death","GM09","ECDC","ECDC",814,0,934,868,903,934,955,1053,120,9.06565217391304,0,84.2608695652174,93.3265217391304,0,0.01
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-13,"3 wk ahead cum death","GM10","ECDC","ECDC",1119,0,1125,1047,1093,1125,1146,1200,6,7.42565217391304,0,0.260869565217391,7.68652173913044,0.4,0.5
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-13,"3 wk ahead cum death","GM11","ECDC","ECDC",2783,0,2655,2494,2605,2655,2709,2787,128,15.3065217391304,62.1739130434783,0,77.4804347826087,0.95,0.975
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-13,"3 wk ahead cum death","GM12","ECDC","ECDC",626,0,505,481,494,505,512,538,121,2.74652173913044,107.695652173913,0,110.442173913043,0.99,1
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-13,"3 wk ahead cum death","GM13","ECDC","ECDC",7106,0,6995,6763,6907,6995,7087,7290,111,28.4447826086957,30.0434782608696,0,58.4882608695652,0.75,0.8
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-13,"3 wk ahead cum death","GM14","ECDC","ECDC",2090,0,2057,1899,2002,2057,2113,2250,33,17.6978260869565,4.73913043478261,0,22.4369565217391,0.65,0.7
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-13,"3 wk ahead cum death","GM15","ECDC","ECDC",2566,0,2469,2354,2430,2469,2507,2601,97,12.5326086956522,45.695652173913,0,58.2282608695652,0.9,0.95
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-13,"3 wk ahead cum death","GM16","ECDC","ECDC",2598,0,2444,2365,2409,2444,2479,2547,154,10.3634782608696,104.260869565217,0,114.624347826087,0.99,1
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-13,"3 wk ahead inc death","GM","ECDC","ECDC",3456,0,3317,2096,2985,3317,3763,4666,139,130.400869565217,6.04347826086957,0,136.444347826087,0.5,0.55
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-13,"3 wk ahead inc death","GM01","ECDC","ECDC",314,0,290,176,240,290,330,409,24,12.8360869565217,3.82608695652174,0,16.6621739130435,0.6,0.65
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-13,"3 wk ahead inc death","GM02","ECDC","ECDC",549,0,344,234,320,344,400,504,205,14.6330434782609,124.217391304348,0,138.850434782609,0.99,1
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-13,"3 wk ahead inc death","GM03","ECDC","ECDC",21,0,10,6,9,10,12,17,11,0.557826086956522,7.78260869565217,0,8.3404347826087,0.99,1
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-13,"3 wk ahead inc death","GM04","ECDC","ECDC",48,0,68,50,62,68,75,93,20,2.19173913043478,0,11.1304347826087,13.3221739130435,0.01,0.025
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-13,"3 wk ahead inc death","GM05","ECDC","ECDC",286,0,296,180,255,296,344,470,10,14.1234782608696,0,0.695652173913043,14.8191304347826,0.4,0.45
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-13,"3 wk ahead inc death","GM06","ECDC","ECDC",262,0,257,192,241,257,270,371,5,4.19347826086957,1.08695652173913,0,5.2804347826087,0.6,0.65
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-13,"3 wk ahead inc death","GM07","ECDC","ECDC",567,0,737,483,623,737,778,1023,170,27.3513043478261,0,56.695652173913,84.0469565217391,0.1,0.15
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-13,"3 wk ahead inc death","GM08","ECDC","ECDC",153,0,245,157,217,245,275,376,92,9.80478260869565,0,50.695652173913,60.5004347826087,0.01,0.025
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-13,"3 wk ahead inc death","GM09","ECDC","ECDC",39,0,90,53,72,90,101,155,51,5.25130434782609,0,31.4347826086957,36.6860869565217,0.01,0.025
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-13,"3 wk ahead inc death","GM10","ECDC","ECDC",113,0,141,98,122,141,154,184,28,4.32608695652174,0,9.91304347826087,14.2391304347826,0.15,0.2
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-13,"3 wk ahead inc death","GM11","ECDC","ECDC",161,0,200,125,174,200,222,262,39,7.15782608695652,0,13.4347826086957,20.5926086956522,0.1,0.2
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-13,"3 wk ahead inc death","GM12","ECDC","ECDC",84,0,40,30,35,40,43,57,44,1.24478260869565,36.7826086956522,0,38.0273913043478,0.99,1
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-13,"3 wk ahead inc death","GM13","ECDC","ECDC",367,0,252,163,217,252,289,376,115,11.4665217391304,61.2608695652174,0,72.7273913043478,0.95,0.975
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-13,"3 wk ahead inc death","GM14","ECDC","ECDC",134,0,167,98,142,167,194,259,33,8.12304347826087,0,9.52173913043478,17.6447826086957,0.15,0.2
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-13,"3 wk ahead inc death","GM15","ECDC","ECDC",214,0,137,86,120,137,154,198,77,5.63652173913044,48.8260869565217,0,54.4626086956522,0.975,0.99
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-13,"3 wk ahead inc death","GM16","ECDC","ECDC",144,0,87,54,72,87,102,133,57,4.59782608695652,34.9130434782609,0,39.5108695652174,0.975,0.99
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-20,"4 wk ahead cum death","GM","ECDC","ECDC",67696,0,67127,63181,66131,67127,68569,71432,569,414.774347826087,40.9130434782609,0,455.687391304348,0.55,0.6
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-20,"4 wk ahead cum death","GM01","ECDC","ECDC",7926,0,7962,7620,7817,7962,8099,8361,36,40.7152173913043,0,5.39130434782609,46.1065217391304,0.35,0.4
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-20,"4 wk ahead cum death","GM02","ECDC","ECDC",12099,0,11388,11027,11289,11388,11547,11909,711,48.0747826086957,459.173913043478,0,507.248695652174,0.99,1
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-20,"4 wk ahead cum death","GM03","ECDC","ECDC",321,0,290,277,285,290,297,312,31,1.89695652173913,20.5652173913043,0,22.4621739130435,0.99,1
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-20,"4 wk ahead cum death","GM04","ECDC","ECDC",1216,0,1271,1211,1250,1271,1293,1350,55,7.08652173913044,0,26.8260869565217,33.9126086956522,0.025,0.05
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-20,"4 wk ahead cum death","GM05","ECDC","ECDC",5642,0,5669,5289,5533,5669,5822,6231,27,45.9026086956522,0,1.17391304347826,47.0765217391304,0.4,0.5
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-20,"4 wk ahead cum death","GM06","ECDC","ECDC",4084,0,4026,3804,3971,4026,4071,4397,58,13.8978260869565,20.0869565217391,0,33.9847826086957,0.8,0.85
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-20,"4 wk ahead cum death","GM07","ECDC","ECDC",12595,0,13177,12328,12827,13177,13322,14169,582,88.7386956521739,0,207.739130434783,296.477826086956,0.05,0.1
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-20,"4 wk ahead cum death","GM08","ECDC","ECDC",2989,0,3270,2982,3174,3270,3371,3712,281,32.2139130434783,0,146.913043478261,179.126956521739,0.025,0.05
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-20,"4 wk ahead cum death","GM09","ECDC","ECDC",848,0,1034,915,975,1034,1070,1258,186,17.1934782608696,0,121.130434782609,138.323913043478,0,0.01
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-20,"4 wk ahead cum death","GM10","ECDC","ECDC",1205,0,1285,1144,1223,1285,1326,1431,80,14.0369565217391,0,26.3478260869565,40.3847826086957,0.15,0.2
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-20,"4 wk ahead cum death","GM11","ECDC","ECDC",2907,0,2818,2579,2737,2818,2894,3023,89,23.3173913043478,24.5652173913043,0,47.8826086956522,0.75,0.8
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-20,"4 wk ahead cum death","GM12","ECDC","ECDC",685,0,538,503,523,538,550,592,147,4.19260869565217,124.304347826087,0,128.496956521739,0.99,1
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-20,"4 wk ahead cum death","GM13","ECDC","ECDC",7443,0,7156,6848,7035,7156,7283,7571,287,38.8682608695652,127.869565217391,0,166.737826086957,0.9,0.95
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-20,"4 wk ahead cum death","GM14","ECDC","ECDC",2285,0,2188,1960,2106,2188,2272,2489,97,26.6969565217391,25.4347826086957,0,52.1317391304348,0.75,0.8
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-20,"4 wk ahead cum death","GM15","ECDC","ECDC",2731,0,2571,2406,2515,2571,2628,2775,160,18.4404347826087,78.8695652173913,0,97.31,0.9,0.95
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-20,"4 wk ahead cum death","GM16","ECDC","ECDC",2720,0,2503,2393,2455,2503,2551,2655,217,14.8208695652174,145,0,159.820869565217,0.99,1
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-20,"4 wk ahead inc death","GM","ECDC","ECDC",2954,0,2682,1364,2315,2682,3198,4310,272,150.007826086957,21.4782608695652,0,171.486086956522,0.6,0.65
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-20,"4 wk ahead inc death","GM01","ECDC","ECDC",209,0,224,111,175,224,273,371,15,14.5008695652174,0,2.56521739130435,17.0660869565217,0.35,0.4
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-20,"4 wk ahead inc death","GM02","ECDC","ECDC",454,0,240,137,213,240,291,406,214,14.8813043478261,133.478260869565,0,148.359565217391,0.99,1
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-20,"4 wk ahead inc death","GM03","ECDC","ECDC",14,0,9,4,7,9,12,19,5,0.726521739130435,1.78260869565217,0,2.50913043478261,0.85,0.9
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-20,"4 wk ahead inc death","GM04","ECDC","ECDC",28,0,64,41,55,64,73,98,36,2.97695652173913,0,24.0869565217391,27.0639130434783,0,0.01
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-20,"4 wk ahead inc death","GM05","ECDC","ECDC",208,0,261,129,212,261,321,500,53,17.7108695652174,0,12.9130434782609,30.6239130434783,0.2,0.25
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-20,"4 wk ahead inc death","GM06","ECDC","ECDC",272,0,238,160,216,238,254,393,34,5.66217391304348,15.0434782608696,0,20.705652173913,0.85,0.9
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-20,"4 wk ahead inc death","GM07","ECDC","ECDC",531,0,655,353,513,655,707,1030,124,33.87,0,19.9130434782609,53.7830434782609,0.25,0.3
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-20,"4 wk ahead inc death","GM08","ECDC","ECDC",116,0,246,131,207,246,290,447,130,13.8721739130435,0,75.1304347826087,89.0026086956522,0.01,0.025
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-20,"4 wk ahead inc death","GM09","ECDC","ECDC",34,0,99,47,72,99,116,205,65,8.16695652173913,0,37.4347826086956,45.6017391304348,0.01,0.025
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-20,"4 wk ahead inc death","GM10","ECDC","ECDC",86,0,160,97,131,160,180,230,74,6.79347826086957,0,40.0869565217391,46.8804347826087,0.01,0.025
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-20,"4 wk ahead inc death","GM11","ECDC","ECDC",124,0,162,82,135,162,186,236,38,8.26782608695652,0,11.4782608695652,19.7460869565217,0.15,0.25
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-20,"4 wk ahead inc death","GM12","ECDC","ECDC",59,0,33,22,28,33,37,55,26,1.42652173913043,17.304347826087,0,18.7308695652174,0.975,0.99
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-20,"4 wk ahead inc death","GM13","ECDC","ECDC",337,0,160,82,128,160,195,283,177,10.6152173913043,120.391304347826,0,131.00652173913,0.99,1
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-20,"4 wk ahead inc death","GM14","ECDC","ECDC",195,0,131,61,104,131,161,241,64,9.01739130434783,27.3913043478261,0,36.4086956521739,0.9,0.95
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-20,"4 wk ahead inc death","GM15","ECDC","ECDC",165,0,103,51,86,103,122,174,62,6.01086956521739,33.2173913043478,0,39.2282608695652,0.95,0.975
"FIAS_FZJ-Epi1Ger",2021-01-25,2021-01-25,2021-02-20,"4 wk ahead inc death","GM16","ECDC","ECDC",122,0,59,27,45,59,75,108,63,4.62478260869565,40.2173913043478,0,44.8421739130435,0.99,1
"FIAS_FZJ-Epi1Ger",2021-02-01,2021-02-01,2021-01-30,"0 wk ahead cum death","GM","ECDC","ECDC",56546,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-01,2021-02-01,2021-01-30,"0 wk ahead inc death","GM","ECDC","ECDC",5025,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-01,2021-02-01,2021-01-30,"0 wk ahead cum death","GM01","ECDC","ECDC",7013,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-01,2021-02-01,2021-01-30,"0 wk ahead inc death","GM01","ECDC","ECDC",428,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-01,2021-02-01,2021-01-30,"0 wk ahead cum death","GM02","ECDC","ECDC",10344,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-01,2021-02-01,2021-01-30,"0 wk ahead inc death","GM02","ECDC","ECDC",761,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-01,2021-02-01,2021-01-30,"0 wk ahead cum death","GM03","ECDC","ECDC",266,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-01,2021-02-01,2021-01-30,"0 wk ahead inc death","GM03","ECDC","ECDC",16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-01,2021-02-01,2021-01-30,"0 wk ahead cum death","GM04","ECDC","ECDC",1066,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-01,2021-02-01,2021-01-30,"0 wk ahead inc death","GM04","ECDC","ECDC",90,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-01,2021-02-01,2021-01-30,"0 wk ahead cum death","GM05","ECDC","ECDC",4786,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-01,2021-02-01,2021-01-30,"0 wk ahead inc death","GM05","ECDC","ECDC",424,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-01,2021-02-01,2021-01-30,"0 wk ahead cum death","GM06","ECDC","ECDC",3253,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-01,2021-02-01,2021-01-30,"0 wk ahead inc death","GM06","ECDC","ECDC",308,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-01,2021-02-01,2021-01-30,"0 wk ahead cum death","GM07","ECDC","ECDC",10717,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-01,2021-02-01,2021-01-30,"0 wk ahead inc death","GM07","ECDC","ECDC",822,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-01,2021-02-01,2021-01-30,"0 wk ahead cum death","GM08","ECDC","ECDC",2450,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-01,2021-02-01,2021-01-30,"0 wk ahead inc death","GM08","ECDC","ECDC",187,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-01,2021-02-01,2021-01-30,"0 wk ahead cum death","GM09","ECDC","ECDC",731,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-01,2021-02-01,2021-01-30,"0 wk ahead inc death","GM09","ECDC","ECDC",50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-01,2021-02-01,2021-01-30,"0 wk ahead cum death","GM10","ECDC","ECDC",853,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-01,2021-02-01,2021-01-30,"0 wk ahead inc death","GM10","ECDC","ECDC",112,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-01,2021-02-01,2021-01-30,"0 wk ahead cum death","GM11","ECDC","ECDC",2263,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-01,2021-02-01,2021-01-30,"0 wk ahead inc death","GM11","ECDC","ECDC",367,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-01,2021-02-01,2021-01-30,"0 wk ahead cum death","GM12","ECDC","ECDC",443,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-01,2021-02-01,2021-01-30,"0 wk ahead inc death","GM12","ECDC","ECDC",88,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-01,2021-02-01,2021-01-30,"0 wk ahead cum death","GM13","ECDC","ECDC",6254,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-01,2021-02-01,2021-01-30,"0 wk ahead inc death","GM13","ECDC","ECDC",584,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-01,2021-02-01,2021-01-30,"0 wk ahead cum death","GM14","ECDC","ECDC",1705,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-01,2021-02-01,2021-01-30,"0 wk ahead inc death","GM14","ECDC","ECDC",308,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-01,2021-02-01,2021-01-30,"0 wk ahead cum death","GM15","ECDC","ECDC",2164,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-01,2021-02-01,2021-01-30,"0 wk ahead inc death","GM15","ECDC","ECDC",263,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-01,2021-02-01,2021-01-30,"0 wk ahead cum death","GM16","ECDC","ECDC",2238,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-01,2021-02-01,2021-01-30,"0 wk ahead inc death","GM16","ECDC","ECDC",217,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIAS_FZJ-Epi1Ger",2021-02-01,2021-02-01,2021-02-06,"1 wk ahead cum death","GM","ECDC","ECDC",61286,0,60498,60126,60373,60498,60597,60862,788,35.7130434782609,620.869565217391,0,656.582608695652,0.99,1
"FIAS_FZJ-Epi1Ger",2021-02-01,2021-02-01,2021-02-06,"1 wk ahead cum death","GM01","ECDC","ECDC",7403,0,7389,7353,7378,7389,7401,7431,14,3.97391304347826,3.73913043478261,0,7.71304347826087,0.75,0.8
